Name,Phone Number,Email,Credit Score,Age Group,Family Background,Income,Comments,Occupation,Lead Intent
User8145,+91-0869308411,user8145@yahoo.com,477,26–35,Married with Kids,685093,interested,Retired,0
User8146,+91-9481492840,user8146@outlook.com,422,26–35,Married with Kids,118201,price too high,AccountantCivil Engineer,0
User8147,+91-4967027828,user8147@outlook.com,641,51+,Married with Kids,357636,follow up next week,Retired,0
User8148,+91-2199174086,user8148@test.com,470,51+,Married with Kids,128634,call me now,Student,1
User8149,+91-5880793759,user8149@outlook.com,358,51+,Single,504042,budget approved,Business Owner,1
User8150,+91-5607608733,user8150@test.com,764,36–50,Married with Kids,448965,not interested,Sales Executive,0
User8151,+91-7120113984,user8151@gmail.com,559,18–25,Married with Kids,605341,,Retired,1
User8152,+91-7582375102,user8152@gmail.com,672,26–35,Married with Kids,407919,price too high,Lawyer,1
User8153,+91-1264550172,user8153@gmail.com,394,26–35,Married,488690,follow up next week,AccountantCivil Engineer,0
User8154,+91-8026217958,user8154@yahoo.com,424,36–50,Married,214090,interested,Software Engineer,1
User8155,+91-1402215729,user8155@outlook.com,340,51+,Married,698964,price too high,Business Owner,0
User8156,+91-1193089655,user8156@outlook.com,553,36–50,Married with Kids,106798,follow up next week,Sales Executive,0
User8157,+91-2711227243,user8157@gmail.com,306,51+,Single,608377,not urgent,Business Owner,1
User8158,+91-5283741684,user8158@test.com,770,26–35,Single,559319,urgent,Software Engineer,1
User8159,+91-7369909676,user8159@gmail.com,810,18–25,Married,701448,budget approved,Business Owner,0
User8160,+91-4643538858,user8160@yahoo.com,368,36–50,Married,177751,price too high,Business Owner,1
User8161,+91-2977502356,user8161@gmail.com,380,51+,Married with Kids,282482,not interested,Student,0
User8162,+91-0109179765,user8162@gmail.com,841,26–35,Married,403032,not urgent,Teacher,1
User8163,+91-3828173599,user8163@gmail.com,561,18–25,Married,411191,not urgent,Software Engineer,0
User8164,+91-1340374270,user8164@gmail.com,388,36–50,Married,471784,budget approved,Software Engineer,1
User8165,+91-8213981418,user8165@yahoo.com,507,36–50,Married,464758,,Student,1
User8166,+91-6361582761,user8166@test.com,512,26–35,Single,145955,not urgent,Business Owner,1
User8167,+91-8186553197,user8167@gmail.com,565,36–50,Married with Kids,343465,price too high,Retired,1
User8168,+91-7672068278,user8168@outlook.com,592,26–35,Single,789224,need more info,Teacher,1
User8169,+91-6957231826,user8169@outlook.com,506,36–50,Married,572334,,Lawyer,1
User8170,+91-1560923076,user8170@gmail.com,632,18–25,Married with Kids,709778,need more info,Student,0
User8171,+91-6863438690,user8171@yahoo.com,376,18–25,Married with Kids,401409,call me now,Sales Executive,1
User8172,+91-7835668362,user8172@outlook.com,587,36–50,Single,670601,call me now,Teacher,0
User8173,+91-0347005029,user8173@yahoo.com,346,26–35,Single,144350,,Teacher,1
User8174,+91-6044544461,user8174@test.com,499,51+,Married,246450,budget approved,Business Owner,1
User8175,+91-9428370730,user8175@yahoo.com,726,36–50,Single,995600,need more info,Retired,1
User8176,+91-6963675190,user8176@test.com,509,51+,Married,349406,follow up next week,Student,0
User8177,+91-3029210224,user8177@gmail.com,719,26–35,Married,872467,,Teacher,0
User8178,+91-0109270219,user8178@yahoo.com,453,51+,Married,300887,follow up next week,Doctor,0
User8179,+91-8367889529,user8179@test.com,821,36–50,Married with Kids,914356,price too high,Student,1
User8180,+91-5814187316,user8180@test.com,714,18–25,Married with Kids,969025,interested,Lawyer,0
User8181,+91-7187748584,user8181@test.com,652,26–35,Single,107312,,Sales Executive,0
User8182,+91-0318747316,user8182@yahoo.com,456,18–25,Single,916785,budget approved,Teacher,0
User8183,+91-4085473735,user8183@gmail.com,560,18–25,Married with Kids,213744,call me now,Software Engineer,0
User8184,+91-6002495739,user8184@gmail.com,376,18–25,Single,331745,urgent,Sales Executive,1
User8185,+91-9996252365,user8185@gmail.com,787,36–50,Married,317522,not interested,Student,0
User8186,+91-3424674372,user8186@gmail.com,430,26–35,Married,378336,,AccountantCivil Engineer,1
User8187,+91-0978728889,user8187@outlook.com,754,51+,Married with Kids,772810,budget approved,Software Engineer,0
User8188,+91-5255257318,user8188@gmail.com,462,18–25,Single,760792,budget approved,Teacher,0
User8189,+91-7318410170,user8189@gmail.com,314,51+,Single,288297,need more info,Doctor,1
User8190,+91-9496370730,user8190@outlook.com,531,26–35,Married with Kids,982980,not urgent,Teacher,1
User8191,+91-2994288013,user8191@gmail.com,494,26–35,Married,198991,not interested,Retired,0
User8192,+91-5418354207,user8192@gmail.com,841,51+,Married,178711,urgent,Teacher,1
User8193,+91-0574370715,user8193@test.com,658,51+,Single,820964,not interested,Doctor,0
User8194,+91-5593629679,user8194@outlook.com,630,18–25,Married with Kids,765655,,Retired,1
User8195,+91-6270301683,user8195@yahoo.com,726,51+,Married with Kids,106774,interested,Doctor,1
User8196,+91-1143013126,user8196@yahoo.com,796,51+,Married,739395,budget approved,Student,0
User8197,+91-4677911715,user8197@yahoo.com,785,36–50,Married,767550,need more info,Student,1
User8198,+91-3392821734,user8198@gmail.com,748,18–25,Single,524502,budget approved,Doctor,0
User8199,+91-7486458318,user8199@outlook.com,712,18–25,Married with Kids,831685,interested,Doctor,1
User8200,+91-1358361878,user8200@test.com,629,26–35,Single,328552,need more info,Student,1
User8201,+91-6174832319,user8201@outlook.com,446,51+,Single,696715,need more info,Doctor,1
User8202,+91-8379344103,user8202@yahoo.com,558,36–50,Married with Kids,187513,price too high,Lawyer,1
User8203,+91-1153732331,user8203@gmail.com,591,26–35,Married with Kids,426158,need more info,AccountantCivil Engineer,0
User8204,+91-6582985521,user8204@yahoo.com,442,36–50,Married,851247,price too high,Business Owner,0
User8205,+91-1828320078,user8205@outlook.com,664,18–25,Married with Kids,306924,,Software Engineer,1
User8206,+91-5433050154,user8206@test.com,389,51+,Single,941688,call me now,Student,0
User8207,+91-0258785771,user8207@gmail.com,463,36–50,Single,883837,urgent,Doctor,1
User8208,+91-6189534215,user8208@gmail.com,780,26–35,Married with Kids,873940,price too high,Business Owner,0
User8209,+91-7095949091,user8209@outlook.com,383,18–25,Single,723031,interested,Doctor,1
User8210,+91-6562663014,user8210@gmail.com,376,36–50,Married with Kids,289702,budget approved,Retired,0
User8211,+91-5809230053,user8211@outlook.com,816,36–50,Married,346968,need more info,AccountantCivil Engineer,1
User8212,+91-6823876995,user8212@test.com,784,26–35,Married,977622,budget approved,Doctor,1
User8213,+91-6501146524,user8213@test.com,403,36–50,Married with Kids,938147,need more info,Doctor,1
User8214,+91-5455792565,user8214@gmail.com,751,18–25,Single,107466,follow up next week,Lawyer,0
User8215,+91-0572958553,user8215@gmail.com,786,36–50,Married with Kids,881863,,AccountantCivil Engineer,0
User8216,+91-0846813899,user8216@test.com,638,51+,Married with Kids,904069,not urgent,AccountantCivil Engineer,1
User8217,+91-6305746790,user8217@test.com,777,51+,Married,492568,,Student,0
User8218,+91-3087111932,user8218@yahoo.com,522,26–35,Married with Kids,168745,call me now,Sales Executive,0
User8219,+91-9283874630,user8219@gmail.com,308,51+,Married,660605,urgent,AccountantCivil Engineer,1
User8220,+91-4416545735,user8220@gmail.com,352,51+,Married,805126,urgent,Teacher,0
User8221,+91-4129487404,user8221@yahoo.com,376,36–50,Married with Kids,234150,not interested,AccountantCivil Engineer,1
User8222,+91-6769514317,user8222@outlook.com,802,18–25,Married with Kids,857154,follow up next week,Business Owner,0
User8223,+91-0125943868,user8223@yahoo.com,615,18–25,Married with Kids,627831,budget approved,Doctor,1
User8224,+91-1211782617,user8224@gmail.com,464,36–50,Married with Kids,484934,urgent,Business Owner,1
User8225,+91-4818348595,user8225@outlook.com,578,51+,Married,587843,,Software Engineer,0
User8226,+91-8283598481,user8226@gmail.com,326,36–50,Married with Kids,151052,,Sales Executive,0
User8227,+91-2869302808,user8227@yahoo.com,369,51+,Married,646352,not interested,Software Engineer,0
User8228,+91-9503762343,user8228@test.com,517,51+,Married,696575,not interested,Business Owner,1
User8229,+91-1274721374,user8229@gmail.com,664,51+,Single,704730,urgent,Sales Executive,0
User8230,+91-0969290600,user8230@gmail.com,605,18–25,Married,744838,urgent,Software Engineer,1
User8231,+91-6797140833,user8231@gmail.com,423,26–35,Single,576848,interested,Retired,1
User8232,+91-4423499676,user8232@outlook.com,318,18–25,Married with Kids,114425,interested,AccountantCivil Engineer,1
User8233,+91-0966323501,user8233@yahoo.com,556,51+,Single,413625,not interested,Business Owner,1
User8234,+91-1704379204,user8234@gmail.com,595,36–50,Married with Kids,177347,,Software Engineer,1
User8235,+91-2691435717,user8235@gmail.com,321,36–50,Married,576330,budget approved,Student,0
User8236,+91-3099690395,user8236@test.com,749,51+,Single,696605,need more info,Student,1
User8237,+91-2837911172,user8237@test.com,849,26–35,Married with Kids,616066,call me now,Retired,0
User8238,+91-8655544176,user8238@gmail.com,347,18–25,Married with Kids,580042,urgent,Teacher,0
User8239,+91-2115350756,user8239@yahoo.com,482,18–25,Single,150530,need more info,Sales Executive,1
User8240,+91-6445476260,user8240@gmail.com,734,51+,Single,443243,budget approved,AccountantCivil Engineer,1
User8241,+91-7544754350,user8241@gmail.com,406,51+,Married with Kids,388032,interested,Sales Executive,0
User8242,+91-5822838405,user8242@test.com,487,26–35,Married with Kids,782851,urgent,AccountantCivil Engineer,0
User8243,+91-1347611579,user8243@outlook.com,385,18–25,Married,608653,need more info,Software Engineer,0
User8244,+91-2460336766,user8244@outlook.com,755,26–35,Married with Kids,777036,,Teacher,1
User8245,+91-0250641691,user8245@yahoo.com,436,18–25,Single,427980,not interested,Doctor,0
User8246,+91-5768161793,user8246@outlook.com,635,26–35,Married with Kids,268535,need more info,Business Owner,1
User8247,+91-5368317152,user8247@yahoo.com,768,26–35,Married with Kids,996910,need more info,Retired,0
User8248,+91-8508759580,user8248@gmail.com,702,26–35,Single,935422,price too high,Teacher,0
User8249,+91-5441898033,user8249@gmail.com,839,36–50,Married,710832,price too high,Software Engineer,0
User8250,+91-2904544618,user8250@test.com,371,36–50,Married with Kids,687915,price too high,Software Engineer,0
User8251,+91-5438215974,user8251@test.com,323,36–50,Single,513437,urgent,Lawyer,0
User8252,+91-1071029609,user8252@outlook.com,784,18–25,Single,870325,interested,Retired,1
User8253,+91-7327811232,user8253@test.com,355,26–35,Single,850230,not interested,Lawyer,0
User8254,+91-7241866050,user8254@test.com,522,51+,Single,602270,follow up next week,Doctor,0
User8255,+91-6937042532,user8255@test.com,478,51+,Married,228345,call me now,Student,1
User8256,+91-0096426151,user8256@gmail.com,733,18–25,Single,579053,interested,Retired,1
User8257,+91-4670061391,user8257@outlook.com,749,18–25,Married with Kids,697131,,AccountantCivil Engineer,0
User8258,+91-8168924410,user8258@test.com,791,51+,Married,129251,not interested,Teacher,1
User8259,+91-1544422956,user8259@gmail.com,488,26–35,Single,539802,follow up next week,Lawyer,0
User8260,+91-9452173404,user8260@test.com,719,36–50,Married with Kids,855053,price too high,Student,0
User8261,+91-5582550082,user8261@gmail.com,548,18–25,Married,698706,not urgent,Teacher,1
User8262,+91-9028318002,user8262@gmail.com,463,18–25,Married with Kids,939052,need more info,Retired,1
User8263,+91-0248194439,user8263@yahoo.com,554,18–25,Married,634328,not interested,AccountantCivil Engineer,0
User8264,+91-6883156366,user8264@yahoo.com,775,51+,Single,276950,interested,Business Owner,1
User8265,+91-2404999725,user8265@test.com,716,36–50,Married with Kids,499185,not urgent,AccountantCivil Engineer,0
User8266,+91-2407337538,user8266@yahoo.com,469,26–35,Single,113162,price too high,Doctor,0
User8267,+91-0193150465,user8267@yahoo.com,616,26–35,Married,689723,interested,Teacher,0
User8268,+91-7460605096,user8268@test.com,473,51+,Single,361989,call me now,Doctor,0
User8269,+91-0481601306,user8269@test.com,769,18–25,Single,742792,need more info,Teacher,1
User8270,+91-0571635396,user8270@gmail.com,644,51+,Married with Kids,436811,,Teacher,0
User8271,+91-3224896808,user8271@outlook.com,744,51+,Single,490802,follow up next week,Teacher,1
User8272,+91-8014849177,user8272@test.com,317,26–35,Single,629325,,Teacher,1
User8273,+91-3410384606,user8273@test.com,369,36–50,Single,422670,urgent,Student,0
User8274,+91-4748830422,user8274@outlook.com,637,26–35,Married,974346,,AccountantCivil Engineer,1
User8275,+91-9496830533,user8275@yahoo.com,826,51+,Married with Kids,245765,not interested,Retired,0
User8276,+91-7511252533,user8276@outlook.com,755,51+,Married with Kids,619405,budget approved,AccountantCivil Engineer,0
User8277,+91-8142766913,user8277@gmail.com,568,18–25,Single,978594,follow up next week,Software Engineer,1
User8278,+91-9799589048,user8278@test.com,487,18–25,Married with Kids,159090,need more info,Student,0
User8279,+91-5960618296,user8279@outlook.com,828,51+,Married,689848,follow up next week,Doctor,1
User8280,+91-4082058175,user8280@outlook.com,733,26–35,Married,499178,not interested,Teacher,0
User8281,+91-5899803843,user8281@gmail.com,587,18–25,Single,590167,interested,Sales Executive,1
User8282,+91-6913632297,user8282@gmail.com,798,36–50,Single,451696,price too high,Lawyer,1
User8283,+91-2401358156,user8283@gmail.com,740,36–50,Married,378588,follow up next week,Lawyer,0
User8284,+91-8886846103,user8284@test.com,602,51+,Married,402587,call me now,Retired,1
User8285,+91-2490404056,user8285@test.com,386,36–50,Married,771866,price too high,Student,1
User8286,+91-6827849873,user8286@yahoo.com,737,36–50,Single,531600,budget approved,Doctor,0
User8287,+91-6112188743,user8287@outlook.com,840,18–25,Married,609090,not interested,Retired,1
User8288,+91-9096435272,user8288@yahoo.com,321,18–25,Single,459373,urgent,Software Engineer,0
User8289,+91-8737380247,user8289@gmail.com,816,26–35,Married,474458,,Business Owner,0
User8290,+91-2732305644,user8290@gmail.com,802,18–25,Married,613062,price too high,Business Owner,1
User8291,+91-3533972400,user8291@yahoo.com,766,26–35,Married with Kids,648536,not urgent,Teacher,0
User8292,+91-9060279132,user8292@yahoo.com,400,18–25,Married,539378,need more info,Business Owner,0
User8293,+91-7570969638,user8293@outlook.com,440,51+,Single,798050,not urgent,Business Owner,0
User8294,+91-3952162165,user8294@yahoo.com,437,26–35,Married,489665,follow up next week,Retired,1
User8295,+91-9193758913,user8295@yahoo.com,527,51+,Married with Kids,868112,call me now,Sales Executive,1
User8296,+91-6406413890,user8296@test.com,580,26–35,Married,168008,need more info,Retired,1
User8297,+91-5233317606,user8297@test.com,730,36–50,Married,946741,not interested,Doctor,1
User8298,+91-4839791722,user8298@yahoo.com,339,26–35,Married,143237,,Student,0
